exposure_spec,loo_variant,omitted_region,omitted_region_name,omitted_original_tercile,n_assignment_changes,outcome,n_obs,n_clusters,controls,control_spec,group,coef,se,ci_low,ci_high,pval_cluster,full_sample_coef,absolute_change,sign_change
exposure_cov_hybrid,fixed_groups,11.0,Galicia,medium,0,poverty,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,medium,0.0038703372851772375,0.0104075489982773,-0.018312828297592017,0.02605350286794649,0.7151847282145933,-0.0014151131862935368,0.0052854504714707744,True
exposure_cov_hybrid,fixed_groups,11.0,Galicia,medium,0,poverty,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,high,-0.008407185783500746,0.009585324810328593,-0.028837821994518474,0.01202345042751698,0.3942689665328605,-0.008396221042215922,1.0964741284823915e-05,False
exposure_cov_hybrid,fixed_groups,11.0,Galicia,medium,0,matdep,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,medium,0.007191267622601155,0.005814549202040702,-0.005202150631723458,0.01958468587692577,0.23518657724777703,0.007068201264849717,0.00012306635775143765,False
exposure_cov_hybrid,fixed_groups,11.0,Galicia,medium,0,matdep,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,high,0.008294036675840064,0.00542621438616851,-0.0032716655116687247,0.019859738863348853,0.14719640324022132,0.008304632838594912,1.0596162754847663e-05,False
exposure_cov_hybrid,fixed_groups,11.0,Galicia,medium,0,poverty_gap,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,medium,0.0022996722069897843,0.006260680628844578,-0.011044652674255884,0.015643997088235453,0.7185112306080563,-3.539762763076416e-05,0.0023350698346205484,True
exposure_cov_hybrid,fixed_groups,11.0,Galicia,medium,0,poverty_gap,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,high,-0.0017137243541393303,0.005329499353514817,-0.013073283329249607,0.009645834620970946,0.7522274311349624,-0.0017073649105611248,6.359443578205469e-06,False
exposure_cov_hybrid,fixed_groups,11.0,Galicia,medium,0,poverty_gap_sq,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,medium,0.0028445195939600706,0.004434525539455415,-0.0066074478518853945,0.012296487039805536,0.5309114599563518,0.0012880830765384858,0.0015564365174215848,False
exposure_cov_hybrid,fixed_groups,11.0,Galicia,medium,0,poverty_gap_sq,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,high,0.0006031788782728613,0.004056889647595134,-0.008043876717479945,0.009250234474025669,0.8837864481394913,0.0006051112119733086,1.93233370044722e-06,False
exposure_cov_hybrid,reranked_groups,11.0,Galicia,medium,1,poverty,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,medium,-0.0013300668141106578,0.011028664256378332,-0.0248371082314996,0.022176974603278284,0.9056077745105491,-0.0014151131862935368,8.5046372182879e-05,False
exposure_cov_hybrid,reranked_groups,11.0,Galicia,medium,1,poverty,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,high,-0.007087693915138492,0.00969369993630542,-0.02774932623916951,0.013573938408892525,0.475945901594786,-0.008396221042215922,0.0013085271270774305,False
