outcome,n_obs,n_clusters,controls,control_spec,coef_medium,se_medium,ci_low_medium,ci_high_medium,pval_cluster_medium,coef_high,se_high,ci_low_high,ci_high_high,pval_cluster_high,exposure_spec,loo_variant,omitted_region,omitted_region_name,omitted_original_tercile,n_assignment_changes
matdep,163624,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.008537336216600638,0.005424048132283781,-0.0030237487100499786,0.020098421143251256,0.1363443360367973,0.008313171389312535,0.005423650919298785,-0.0032470668979017216,0.01987340967652679,0.14615190110028453,exposure_cov_hybrid,fixed_groups,42.0,Castilla-La Mancha,medium,0
poverty_gap,163624,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.002085666290033479,0.006205100705120284,-0.011140192788047797,0.015311525368114753,0.7414352091827079,-0.0017010370343832934,0.0053372975941130725,-0.013077217565872887,0.0096751434971063,0.754342993687688,exposure_cov_hybrid,fixed_groups,42.0,Castilla-La Mancha,medium,0
poverty_gap_sq,163624,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0026854457143875754,0.004407316842217574,-0.00670852776609502,0.01207941919487017,0.5514335658363474,0.0006120512216418818,0.004058747847071443,-0.008038965032540264,0.00926306747582403,0.8821442513476976,exposure_cov_hybrid,fixed_groups,42.0,Castilla-La Mancha,medium,0
poverty,163624,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.0035764981313586006,0.011419160173309432,-0.027915861893433282,0.02076286563071608,0.7584403213909505,-0.007049567323711905,0.00970884364718467,-0.027743477703414586,0.013644343055990778,0.47895650326204664,exposure_cov_hybrid,reranked_groups,42.0,Castilla-La Mancha,medium,1
matdep,163624,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.005933436181331636,0.005344967996682323,-0.005459093426228448,0.01732596578889172,0.2844364609064134,0.009555079724743079,0.005739572390814082,-0.002678529239365032,0.021788688688851192,0.11670156826528522,exposure_cov_hybrid,reranked_groups,42.0,Castilla-La Mancha,medium,1
poverty_gap,163624,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0011574993126386558,0.00586246431468928,-0.011338047586766214,0.013653046212043525,0.846131930440958,-0.0015787857660507854,0.005419951761581816,-0.013131139485230255,0.009973567953128683,0.7748177782205037,exposure_cov_hybrid,reranked_groups,42.0,Castilla-La Mancha,medium,1
poverty_gap_sq,163624,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.002712831008185285,0.004169891084716926,-0.00617508144936837,0.011600743465738939,0.5251608272586994,0.0004195539175861502,0.004134057060648271,-0.00839198012565079,0.009231087960823092,0.9205078948330154,exposure_cov_hybrid,reranked_groups,42.0,Castilla-La Mancha,medium,1
poverty,164451,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.0014137264973668523,0.010714570096337545,-0.024251292060073877,0.02142383906534017,0.8967819156247407,-0.007001912958680302,0.00971567037878342,-0.0277103741723468,0.013706548254986198,0.4821862755786426,exposure_cov_hybrid,fixed_groups,43.0,Extremadura,high,0
matdep,164451,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007037238173303856,0.004970477787584594,-0.0035570844482582875,0.017631560794866,0.17726043697802574,0.009550400386005993,0.005754497408294706,-0.0027150204998286666,0.021815821271840653,0.11774273330830165,exposure_cov_hybrid,fixed_groups,43.0,Extremadura,high,0
poverty_gap,164451,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-3.8239596269147295e-05,0.006060783598664349,-0.012956494043378418,0.012880014850840123,0.9950490493119073,-0.0015750637035310718,0.005415699368765971,-0.013118353661975666,0.009968226254913523,0.7751617540273172,exposure_cov_hybrid,fixed_groups,43.0,Extremadura,high,0
poverty_gap_sq,164451,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012851423589885713,0.00432426838426245,-0.007931817523526135,0.010502102241503277,0.7703951990308673,0.0004154828618412936,0.004131810714026394,-0.008391263206909277,0.009222228930591863,0.9212338054553904,exposure_cov_hybrid,fixed_groups,43.0,Extremadura,high,0
poverty,164451,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.0014137264973668523,0.010714570096337545,-0.024251292060073877,0.02142383906534017,0.8967819156247407,-0.007001912958680302,0.00971567037878342,-0.0277103741723468,0.013706548254986198,0.4821862755786426,exposure_cov_hybrid,reranked_groups,43.0,Extremadura,high,0
matdep,164451,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007037238173303856,0.004970477787584594,-0.0035570844482582875,0.017631560794866,0.17726043697802574,0.009550400386005993,0.005754497408294706,-0.0027150204998286666,0.021815821271840653,0.11774273330830165,exposure_cov_hybrid,reranked_groups,43.0,Extremadura,high,0
poverty_gap,164451,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-3.8239596269147295e-05,0.006060783598664349,-0.012956494043378418,0.012880014850840123,0.9950490493119073,-0.0015750637035310718,0.005415699368765971,-0.013118353661975666,0.009968226254913523,0.7751617540273172,exposure_cov_hybrid,reranked_groups,43.0,Extremadura,high,0
poverty_gap_sq,164451,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012851423589885713,0.00432426838426245,-0.007931817523526135,0.010502102241503277,0.7703951990308673,0.0004154828618412936,0.004131810714026394,-0.008391263206909277,0.009222228930591863,0.9212338054553904,exposure_cov_hybrid,reranked_groups,43.0,Extremadura,high,0
poverty,135250,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.001425954951584204,0.010697113397391699,-0.024226312441256132,0.021374402538087724,0.8957258588241168,-0.009685961259770967,0.011852083750032055,-0.03494807978271319,0.015576157263171261,0.4265834792643515,exposure_cov_hybrid,fixed_groups,51.0,Cataluña,high,0
matdep,135250,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007093907322698413,0.004945268263028422,-0.003446682469204699,0.017634497114601525,0.17195387320278854,0.013268043607204228,0.004959788215005942,0.0026965052702570824,0.023839581944151374,0.017299899113861317,exposure_cov_hybrid,fixed_groups,51.0,Cataluña,high,0
poverty_gap,135250,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-9.261484734750823e-05,0.006067837081690179,-0.013025903437646797,0.012840673742951782,0.9880233358661887,-0.0023408080283399573,0.006270683996080808,-0.015706454582135355,0.011024838525455442,0.7141525213162714,exposure_cov_hybrid,fixed_groups,51.0,Cataluña,high,0
poverty_gap_sq,135250,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012341413575222985,0.004328809836604912,-0.00799249840152393,0.010460781116568528,0.7794667166514548,0.0007993456006800965,0.004883502226615738,-0.009609593000980172,0.011208284202340364,0.8721658667251224,exposure_cov_hybrid,fixed_groups,51.0,Cataluña,high,0
poverty,135250,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.001425954951584204,0.010697113397391699,-0.024226312441256132,0.021374402538087724,0.8957258588241168,-0.009685961259770967,0.011852083750032055,-0.03494807978271319,0.015576157263171261,0.4265834792643515,exposure_cov_hybrid,reranked_groups,51.0,Cataluña,high,0
matdep,135250,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007093907322698413,0.004945268263028422,-0.003446682469204699,0.017634497114601525,0.17195387320278854,0.013268043607204228,0.004959788215005942,0.0026965052702570824,0.023839581944151374,0.017299899113861317,exposure_cov_hybrid,reranked_groups,51.0,Cataluña,high,0
poverty_gap,135250,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-9.261484734750823e-05,0.006067837081690179,-0.013025903437646797,0.012840673742951782,0.9880233358661887,-0.0023408080283399573,0.006270683996080808,-0.015706454582135355,0.011024838525455442,0.7141525213162714,exposure_cov_hybrid,reranked_groups,51.0,Cataluña,high,0
poverty_gap_sq,135250,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012341413575222985,0.004328809836604912,-0.00799249840152393,0.010460781116568528,0.7794667166514548,0.0007993456006800965,0.004883502226615738,-0.009609593000980172,0.011208284202340364,0.8721658667251224,exposure_cov_hybrid,reranked_groups,51.0,Cataluña,high,0
poverty,158706,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.0013521815541128433,0.010734311245367261,-0.024231824379948086,0.0215274612717224,0.9014300326781561,-0.01289440824454963,0.009062238070678833,-0.03221011146205253,0.0064212949729532676,0.1752374016687861,exposure_cov_hybrid,fixed_groups,52.0,Comunitat Valenciana,high,0
matdep,158706,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007101565088080067,0.004966552775302831,-0.0034843915678377966,0.01768752174399793,0.17325017703888745,0.007654177690963004,0.0057548787987938945,-0.004612056109477833,0.01992041149140384,0.20337796874150116,exposure_cov_hybrid,fixed_groups,52.0,Comunitat Valenciana,high,0
poverty_gap,158706,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,4.714185106419753e-06,0.006064245020589931,-0.012920918108193123,0.012930346478405961,0.999389989938821,-0.0038340961683360087,0.005136584221222247,-0.014782466272389681,0.007114273935717664,0.46694679553411844,exposure_cov_hybrid,fixed_groups,52.0,Comunitat Valenciana,high,0
poverty_gap_sq,158706,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.00132503746666591,0.00432556539004273,-0.007894686918229761,0.010544761851561581,0.7635664947928711,-0.0012158695934974817,0.0037654879671099716,-0.009241817209804836,0.006810078022809873,0.7512295518444185,exposure_cov_hybrid,fixed_groups,52.0,Comunitat Valenciana,high,0
poverty,158706,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.0013521815541128433,0.010734311245367261,-0.024231824379948086,0.0215274612717224,0.9014300326781561,-0.01289440824454963,0.009062238070678833,-0.03221011146205253,0.0064212949729532676,0.1752374016687861,exposure_cov_hybrid,reranked_groups,52.0,Comunitat Valenciana,high,0
matdep,158706,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007101565088080067,0.004966552775302831,-0.0034843915678377966,0.01768752174399793,0.17325017703888745,0.007654177690963004,0.0057548787987938945,-0.004612056109477833,0.01992041149140384,0.20337796874150116,exposure_cov_hybrid,reranked_groups,52.0,Comunitat Valenciana,high,0
poverty_gap,158706,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,4.714185106419753e-06,0.006064245020589931,-0.012920918108193123,0.012930346478405961,0.999389989938821,-0.0038340961683360087,0.005136584221222247,-0.014782466272389681,0.007114273935717664,0.46694679553411844,exposure_cov_hybrid,reranked_groups,52.0,Comunitat Valenciana,high,0
poverty_gap_sq,158706,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.00132503746666591,0.00432556539004273,-0.007894686918229761,0.010544761851561581,0.7635664947928711,-0.0012158695934974817,0.0037654879671099716,-0.009241817209804836,0.006810078022809873,0.7512295518444185,exposure_cov_hybrid,reranked_groups,52.0,Comunitat Valenciana,high,0
poverty,166291,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.001317703791827668,0.011429566881094099,-0.02567924892648075,0.023043841342825413,0.9097452217212965,-0.008333461103491436,0.010387635189016295,-0.030474181406560955,0.013807259199578084,0.43493620307716885,exposure_cov_hybrid,fixed_groups,53.0,Illes Balears,low,0
matdep,166291,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.008193955171419482,0.005096820967817439,-0.002669661564234536,0.019057571907073502,0.12875050919798348,0.009422289551628028,0.00553859297766566,-0.00238294193365801,0.021227521036914068,0.10953520138116457,exposure_cov_hybrid,fixed_groups,53.0,Illes Balears,low,0
poverty_gap,166291,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012276785288408473,0.006119901098527258,-0.011816581886485851,0.014271938944167546,0.8437025980745556,-0.0004649928614417185,0.005393866323824688,-0.01196174678616803,0.011031761063284592,0.9324415219856945,exposure_cov_hybrid,fixed_groups,53.0,Illes Balears,low,0
poverty_gap_sq,166291,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0026168206227012943,0.004179297078950018,-0.00629114023698602,0.011524781482388608,0.5406355433494725,0.0019179607237146084,0.0039028187650252213,-0.0064007005594005646,0.010236622006829782,0.6302355233638224,exposure_cov_hybrid,fixed_groups,53.0,Illes Balears,low,0
poverty,166291,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.006500767911487821,0.011005813003094321,-0.029959103035449085,0.016957567212473445,0.5635381997421143,-0.007535460685925887,0.009525958386019311,-0.027839560358828085,0.012768638986976312,0.44124689099389647,exposure_cov_hybrid,reranked_groups,53.0,Illes Balears,low,2
matdep,166291,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0059835291392445625,0.005112641080795387,-0.004913807369027007,0.016880865647516133,0.2601230072572842,0.010090880302100301,0.005556815151389827,-0.0017531908270892235,0.021934951431289824,0.08941721797690971,exposure_cov_hybrid,reranked_groups,53.0,Illes Balears,low,2
poverty_gap,166291,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,4.6648881497948194e-05,0.005649152006719943,-0.011994233596023373,0.012087531359019268,0.9935202259373217,-0.0007435431648001556,0.004985121561793019,-0.011369078252244126,0.009881991922643815,0.8834201588825672,exposure_cov_hybrid,reranked_groups,53.0,Illes Balears,low,2
poverty_gap_sq,166291,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0020968729832951762,0.003917869125636775,-0.0062538673841060054,0.010447613350696357,0.6003517848634332,0.0011679701192854701,0.003728741207455763,-0.006779653632856126,0.009115593871427066,0.7584157979735271,exposure_cov_hybrid,reranked_groups,53.0,Illes Balears,low,2
poverty,152236,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.0015054877750218193,0.01071141322197413,-0.024336324619301554,0.021325349069257912,0.8900955775602317,-0.006070878028578289,0.010012118301262352,-0.02741120303189465,0.015269446974738069,0.5533469413849676,exposure_cov_hybrid,fixed_groups,61.0,Andalucía,high,0
matdep,152236,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007047426224579982,0.0049446240151643775,-0.003491790385506085,0.01758664283466605,0.17455508730293667,0.005614568049163664,0.004922693572113329,-0.004877904928047321,0.016107041026374648,0.2719420779580166,exposure_cov_hybrid,fixed_groups,61.0,Andalucía,high,0
poverty_gap,152236,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-4.1507126971817596e-05,0.006049438814441982,-0.01293558073890585,0.012852566484962214,0.9946159249644331,-0.0010149012356446344,0.005564194800743963,-0.012874701715096422,0.010844899243807153,0.8577121798465841,exposure_cov_hybrid,fixed_groups,61.0,Andalucía,high,0
poverty_gap_sq,152236,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012967908416866918,0.004313527301960499,-0.007897274965836702,0.010490856649210085,0.7678206951527802,0.0010549723915346297,0.004308079047711446,-0.008127480736945525,0.010237425520014783,0.8098659892200701,exposure_cov_hybrid,fixed_groups,61.0,Andalucía,high,0
poverty,152236,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.0015054877750218193,0.01071141322197413,-0.024336324619301554,0.021325349069257912,0.8900955775602317,-0.006070878028578289,0.010012118301262352,-0.02741120303189465,0.015269446974738069,0.5533469413849676,exposure_cov_hybrid,reranked_groups,61.0,Andalucía,high,0
matdep,152236,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007047426224579982,0.0049446240151643775,-0.003491790385506085,0.01758664283466605,0.17455508730293667,0.005614568049163664,0.004922693572113329,-0.004877904928047321,0.016107041026374648,0.2719420779580166,exposure_cov_hybrid,reranked_groups,61.0,Andalucía,high,0
poverty_gap,152236,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-4.1507126971817596e-05,0.006049438814441982,-0.01293558073890585,0.012852566484962214,0.9946159249644331,-0.0010149012356446344,0.005564194800743963,-0.012874701715096422,0.010844899243807153,0.8577121798465841,exposure_cov_hybrid,reranked_groups,61.0,Andalucía,high,0
poverty_gap_sq,152236,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012967908416866918,0.004313527301960499,-0.007897274965836702,0.010490856649210085,0.7678206951527802,0.0010549723915346297,0.004308079047711446,-0.008127480736945525,0.010237425520014783,0.8098659892200701,exposure_cov_hybrid,reranked_groups,61.0,Andalucía,high,0
poverty,164540,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.001396974362171793,0.010700191823149203,-0.02420389336102559,0.021409944636682006,0.8978613606382964,-0.008626051014282425,0.00984593574816642,-0.029612166290322494,0.012360064261757644,0.39478808359883577,exposure_cov_hybrid,fixed_groups,62.0,Región de Murcia,high,0
matdep,164540,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007073359976638952,0.0049672165506113595,-0.003514011482858628,0.017660731436136532,0.17491378557525472,0.007484733633834785,0.005530202131217879,-0.004302613185603267,0.01927208045327284,0.1959638590967785,exposure_cov_hybrid,fixed_groups,62.0,Región de Murcia,high,0
poverty_gap,164540,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-3.0972838840849945e-05,0.006061522100617736,-0.012950801365603061,0.012888855687921362,0.9959903685336053,-0.001254250635132634,0.00538711185304463,-0.012736607746184292,0.010228106475919024,0.8190448899467551,exposure_cov_hybrid,fixed_groups,62.0,Región de Murcia,high,0
poverty_gap_sq,164540,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012905925161431735,0.004324851202755498,-0.007927609614583685,0.010508794646870032,0.7694818489186526,0.0011344002214556215,0.00410125838692839,-0.007607225103586116,0.00987602554649736,0.7858636736713831,exposure_cov_hybrid,fixed_groups,62.0,Región de Murcia,high,0
poverty,164540,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.001396974362171793,0.010700191823149203,-0.02420389336102559,0.021409944636682006,0.8978613606382964,-0.008626051014282425,0.00984593574816642,-0.029612166290322494,0.012360064261757644,0.39478808359883577,exposure_cov_hybrid,reranked_groups,62.0,Región de Murcia,high,0
matdep,164540,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007073359976638952,0.0049672165506113595,-0.003514011482858628,0.017660731436136532,0.17491378557525472,0.007484733633834785,0.005530202131217879,-0.004302613185603267,0.01927208045327284,0.1959638590967785,exposure_cov_hybrid,reranked_groups,62.0,Región de Murcia,high,0
poverty_gap,164540,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-3.0972838840849945e-05,0.006061522100617736,-0.012950801365603061,0.012888855687921362,0.9959903685336053,-0.001254250635132634,0.00538711185304463,-0.012736607746184292,0.010228106475919024,0.8190448899467551,exposure_cov_hybrid,reranked_groups,62.0,Región de Murcia,high,0
poverty_gap_sq,164540,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0012905925161431735,0.004324851202755498,-0.007927609614583685,0.010508794646870032,0.7694818489186526,0.0011344002214556215,0.00410125838692839,-0.007607225103586116,0.00987602554649736,0.7858636736713831,exposure_cov_hybrid,reranked_groups,62.0,Región de Murcia,high,0
poverty,165319,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.001383792944590619,0.010711531426267245,-0.0242148817353572,0.02144729584617596,0.8989258477943141,-0.006535433176472932,0.00958797212209316,-0.026971711998948197,0.013900845646002335,0.5058627767436481,exposure_cov_hybrid,fixed_groups,70.0,Canarias,high,0
matdep,165319,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007077162213713702,0.004963111226257265,-0.003501458954054967,0.01765578338148237,0.17436132848494235,0.007719081842546627,0.005553717600782434,-0.004118387013808421,0.019556550698901675,0.18484477938288912,exposure_cov_hybrid,fixed_groups,70.0,Canarias,high,0
poverty_gap,165319,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,1.163135887259621e-06,0.006070730226373418,-0.012938292046332359,0.012940618318106879,0.9998496523402678,-0.0005479993457504097,0.005256993334337599,-0.011753015399235057,0.010657016707734238,0.9183583776995006,exposure_cov_hybrid,fixed_groups,70.0,Canarias,high,0
poverty_gap_sq,165319,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0013197506363501108,0.00432969433314514,-0.007908774382444835,0.010548275655145057,0.7646963928963386,0.0014245484144320417,0.004053310219269095,-0.007214877810441866,0.01006397463930595,0.7301364946750661,exposure_cov_hybrid,fixed_groups,70.0,Canarias,high,0
poverty,165319,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.001383792944590619,0.010711531426267245,-0.0242148817353572,0.02144729584617596,0.8989258477943141,-0.006535433176472932,0.00958797212209316,-0.026971711998948197,0.013900845646002335,0.5058627767436481,exposure_cov_hybrid,reranked_groups,70.0,Canarias,high,0
matdep,165319,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.007077162213713702,0.004963111226257265,-0.003501458954054967,0.01765578338148237,0.17436132848494235,0.007719081842546627,0.005553717600782434,-0.004118387013808421,0.019556550698901675,0.18484477938288912,exposure_cov_hybrid,reranked_groups,70.0,Canarias,high,0
poverty_gap,165319,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,1.163135887259621e-06,0.006070730226373418,-0.012938292046332359,0.012940618318106879,0.9998496523402678,-0.0005479993457504097,0.005256993334337599,-0.011753015399235057,0.010657016707734238,0.9183583776995006,exposure_cov_hybrid,reranked_groups,70.0,Canarias,high,0
poverty_gap_sq,165319,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0013197506363501108,0.00432969433314514,-0.007908774382444835,0.010548275655145057,0.7646963928963386,0.0014245484144320417,0.004053310219269095,-0.007214877810441866,0.01006397463930595,0.7301364946750661,exposure_cov_hybrid,reranked_groups,70.0,Canarias,high,0
poverty,171152,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.022828292486914408,0.00847639988360299,0.004859127455346005,0.04079745751848281,0.015994482698137746,0.0025785198462222637,0.007705410333848584,-0.013756220353177567,0.018913260045622094,0.7422451538383408,exposure_exp_hybrid,full_sample,,Full sample,,0
matdep,171152,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.00045243895348042666,0.0026914056431557648,-0.0061579640387603215,0.005253086131799468,0.8686071876620423,0.00684370652593298,0.005203855638789266,-0.004187974619118791,0.01787538767098475,0.20700594182325283,exposure_exp_hybrid,full_sample,,Full sample,,0
poverty_gap,171152,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.008974993213925982,0.005176324901194894,-0.0019983253746080117,0.019948311802459977,0.10216645892678633,-0.0008087280049758243,0.00395289846779903,-0.009188498414146568,0.007571042404194918,0.8404714731943161,exposure_exp_hybrid,full_sample,,Full sample,,0
poverty_gap_sq,171152,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.005788382183317716,0.0036457238404271303,-0.0019402071055010213,0.013516971472136454,0.13191297809943503,-0.0005736414836981025,0.0033268791731420654,-0.007626310272710792,0.006479027305314588,0.8652645995977033,exposure_exp_hybrid,full_sample,,Full sample,,0
poverty,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.02286215065714481,0.008491831407993877,0.004762240461606029,0.040962060852683585,0.016716421404745496,0.004431826588100045,0.008791128772174493,-0.014306020838308751,0.02316967401450884,0.6214973066498781,exposure_exp_hybrid,fixed_groups,11.0,Galicia,high,0
matdep,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.00048501151377301267,0.002705449818648042,-0.00625154130026516,0.005281518272719135,0.8601232209908067,0.007468315125407452,0.005936580085291612,-0.00518520579956657,0.020121836050381474,0.2276172057808703,exposure_exp_hybrid,fixed_groups,11.0,Galicia,high,0
poverty_gap,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.009000955444979994,0.005186695722443269,-0.002054224795578546,0.02005613568553853,0.10316254064193431,-6.983055086154755e-05,0.004407390852132661,-0.009463961779744021,0.009324300678020927,0.9875676944726219,exposure_exp_hybrid,fixed_groups,11.0,Galicia,high,0
poverty_gap_sq,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0058092059037170955,0.003655125277616436,-0.0019815092082225063,0.013599921015656697,0.13283678732905213,-9.759275610659461e-05,0.0037499972005074827,-0.0080905225849787,0.007895337072765511,0.97958066922694,exposure_exp_hybrid,fixed_groups,11.0,Galicia,high,0
poverty,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.02286215065714481,0.008491831407993877,0.004762240461606029,0.040962060852683585,0.016716421404745496,0.004431826588100045,0.008791128772174493,-0.014306020838308751,0.02316967401450884,0.6214973066498781,exposure_exp_hybrid,reranked_groups,11.0,Galicia,high,0
matdep,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.00048501151377301267,0.002705449818648042,-0.00625154130026516,0.005281518272719135,0.8601232209908067,0.007468315125407452,0.005936580085291612,-0.00518520579956657,0.020121836050381474,0.2276172057808703,exposure_exp_hybrid,reranked_groups,11.0,Galicia,high,0
poverty_gap,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.009000955444979994,0.005186695722443269,-0.002054224795578546,0.02005613568553853,0.10316254064193431,-6.983055086154755e-05,0.004407390852132661,-0.009463961779744021,0.009324300678020927,0.9875676944726219,exposure_exp_hybrid,reranked_groups,11.0,Galicia,high,0
poverty_gap_sq,161507,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.0058092059037170955,0.003655125277616436,-0.0019815092082225063,0.013599921015656697,0.13283678732905213,-9.759275610659461e-05,0.0037499972005074827,-0.0080905225849787,0.007895337072765511,0.97958066922694,exposure_exp_hybrid,reranked_groups,11.0,Galicia,high,0
poverty,165116,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.024048814237362024,0.008561337568306711,0.005800755168010846,0.0422968733067132,0.013217413285132595,0.003867420644222105,0.00775693061949181,-0.012666085599632426,0.020400926888076636,0.6253093851971256,exposure_exp_hybrid,fixed_groups,12.0,Principado de Asturias,low,0
matdep,165116,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,-0.0004830394660925758,0.002885211460526967,-0.006632722122476638,0.0056666431902914855,0.8692765313532784,0.006839998809699116,0.005313640893695709,-0.0044857586584364445,0.018165756277834677,0.2175152104162439,exposure_exp_hybrid,fixed_groups,12.0,Principado de Asturias,low,0
poverty_gap,165116,16,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,preferred_demographic,0.009345375926944772,0.00525321728459527,-0.0018515916670325764,0.020542343520922123,0.09551004191838319,-0.0004263462429173445,0.004041767211508868,-0.009041169129146324,0.008188476643311633,0.9173885838791069,exposure_exp_hybrid,fixed_groups,12.0,Principado de Asturias,low,0
