model,exposure_spec,outcome,year,rel_year,term,coef,se,ci_low,ci_high,pval_crv1,pval_wbt,pre_period,reference_year,n_obs,n_clusters,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs,post_mean,post_max_abs,lead_to_post_ratio,region_trends,expected_pre_years,estimated_pre_years,n_pretrend_terms_expected,n_pretrend_terms_estimated
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap,2025,6,year::2025:_exposure,0.0031573520005625734,0.0027261407213127666,-0.002621808160971214,0.008936512162096361,0.26378818752020217,,False,2019,171933,17,5.737249141437538,0.05677696559995297,0.0007750957451008744,0.002626866212736126,0.003009432005710515,0.004131304950308453,0.6358441810353404,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap_sq,2017,-2,year::2017:_exposure,0.0017479947041891676,0.0015258135390533829,-0.0014865855028736354,0.004982574911251971,0.26880126045365516,,True,2019,171933,17,3.9366301796260132,0.13969202655755078,0.0003951166326779651,0.0017479947041891676,0.0026202940604767282,0.0034518957470305377,0.5063868761659052,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap_sq,2018,-1,year::2018:_exposure,-0.0009577614388332374,0.0013245835131359587,-0.0037657530475912627,0.0018502301699247876,0.480076786886414,,True,2019,171933,17,3.9366301796260132,0.13969202655755078,0.0003951166326779651,0.0017479947041891676,0.0026202940604767282,0.0034518957470305377,0.5063868761659052,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap_sq,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171933,17,3.9366301796260132,0.13969202655755078,0.0003951166326779651,0.0017479947041891676,0.0026202940604767282,0.0034518957470305377,0.5063868761659052,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap_sq,2021,2,year::2021:_exposure,0.0034518957470305377,0.0021519317863794127,-0.0011099958504778404,0.008013787344538916,0.12824847085097368,,False,2019,171933,17,3.9366301796260132,0.13969202655755078,0.0003951166326779651,0.0017479947041891676,0.0026202940604767282,0.0034518957470305377,0.5063868761659052,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap_sq,2022,3,year::2022:_exposure,0.002749246389424559,0.001439740042517393,-0.0003028661562090966,0.005801358935058214,0.07428960929759865,,False,2019,171933,17,3.9366301796260132,0.13969202655755078,0.0003951166326779651,0.0017479947041891676,0.0026202940604767282,0.0034518957470305377,0.5063868761659052,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap_sq,2023,4,year::2023:_exposure,0.0022026822994853953,0.0013141739411270713,-0.0005832420024083642,0.004988606601379154,0.11314672459671504,,False,2019,171933,17,3.9366301796260132,0.13969202655755078,0.0003951166326779651,0.0017479947041891676,0.0026202940604767282,0.0034518957470305377,0.5063868761659052,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap_sq,2024,5,year::2024:_exposure,0.0016758514628513162,0.0012521243172259955,-0.000978533512519867,0.004330236438222499,0.19947373837157678,,False,2019,171933,17,3.9366301796260132,0.13969202655755078,0.0003951166326779651,0.0017479947041891676,0.0026202940604767282,0.0034518957470305377,0.5063868761659052,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap_sq,2025,6,year::2025:_exposure,0.003021794403591833,0.0020009210262043942,-0.0012199686831820935,0.00726355749036576,0.15048736546450692,,False,2019,171933,17,3.9366301796260132,0.13969202655755078,0.0003951166326779651,0.0017479947041891676,0.0026202940604767282,0.0034518957470305377,0.5063868761659052,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_cov_hybrid,poverty,2017,-2,year::2017:_exposure,0.004883324815767199,0.003861101538665007,-0.003301844796880089,0.013068494428414488,0.2240734177365824,,True,2019,171933,17,9.303847159121982,0.009543227106883006,0.006413637848330701,0.007943950880894203,0.002172214654927879,0.0035474822506530563,2.2393208251942065,False,"2017,2018","2017,2018",2,2
