model,exposure_spec,exposure_label,outcome,outcome_label,year,rel_year,term,coef,se,ci_low,ci_high,ci_95,pval_crv1,pval_wbt,pretrend_wald_p,pre_period,reference_year,n_obs,n_clusters,coef_rounded,se_rounded,pval_crv1_rounded,pval_wbt_rounded
alternative_exposure_event_study,exposure_admin,Administrative,poverty_gap_sq,Squared poverty gap,2022,3,year::2022:_exposure,0.0012604801623747669,0.001972258252480354,-0.0029205205584911867,0.00544148088324072,"[-0.0029, 0.0054]",0.5317984124081643,,0.010162695455304254,False,2019,171933,17,0.0013,0.002,0.5318,
alternative_exposure_event_study,exposure_admin,Administrative,poverty_gap_sq,Squared poverty gap,2023,4,year::2023:_exposure,0.0011636450651810201,0.0020448471841650754,-0.003171237316628184,0.005498527446990224,"[-0.0032, 0.0055]",0.5772157992950664,,0.010162695455304254,False,2019,171933,17,0.0012,0.002,0.5772,
alternative_exposure_event_study,exposure_admin,Administrative,poverty_gap_sq,Squared poverty gap,2024,5,year::2024:_exposure,0.0020410981938436064,0.001791856122043456,-0.001757467094718363,0.005839663482405576,"[-0.0018, 0.0058]",0.2714304511915697,,0.010162695455304254,False,2019,171933,17,0.002,0.0018,0.2714,
alternative_exposure_event_study,exposure_admin,Administrative,poverty_gap_sq,Squared poverty gap,2025,6,year::2025:_exposure,0.000702322432392675,0.001147518830414107,-0.0017303088171583664,0.0031349536819437166,"[-0.0017, 0.0031]",0.5491135801487528,,0.010162695455304254,False,2019,171933,17,0.0007,0.0011,0.5491,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,matdep,Severe material deprivation,2017,-2,year::2017:_exposure,0.0034952711442692,0.0035989515736063026,-0.004134165368259474,0.011124707656797874,"[-0.0041, 0.0111]",0.34590697796478476,,0.6230198285288635,True,2019,171933,17,0.0035,0.0036,0.3459,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,matdep,Severe material deprivation,2018,-1,year::2018:_exposure,-0.0015111971418963757,0.0029277453828365683,-0.007717740093742177,0.004695345809949426,"[-0.0077, 0.0047]",0.6127994236489405,,0.6230198285288635,True,2019,171933,17,-0.0015,0.0029,0.6128,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,matdep,Severe material deprivation,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.6230198285288635,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,matdep,Severe material deprivation,2021,2,year::2021:_exposure,0.010132352175807663,0.0029558942660397863,0.003866136257292199,0.016398568094323128,"[0.0039, 0.0164]",0.0034512597087024144,,0.6230198285288635,False,2019,171933,17,0.0101,0.003,0.0035,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,matdep,Severe material deprivation,2022,3,year::2022:_exposure,0.010225802251597015,0.0026780729352824254,0.004548541244390782,0.015903063258803248,"[0.0045, 0.0159]",0.0015130352581333995,,0.6230198285288635,False,2019,171933,17,0.0102,0.0027,0.0015,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,matdep,Severe material deprivation,2023,4,year::2023:_exposure,0.011514922730763608,0.003950104669524589,0.0031410749093598103,0.019888770552167406,"[0.0031, 0.0199]",0.010118879870496755,,0.6230198285288635,False,2019,171933,17,0.0115,0.004,0.0101,
