year,rel_year,coef,se,pval_crv1,pval_wbt,ci_low,ci_high,pre_period,pretrend_wald_stat,pretrend_wald_p
2017,-2,0.00631623055285403,0.0021892320747907844,0.010768000777423348,0.0932093209320932,0.0016750585542975663,0.010957402551410493,True,11.274884541115236,0.003561967313660182
2018,-1,9.719535296207644e-05,0.0021028038294095774,0.9637054785718406,0.962996299629963,-0.004360748765386228,0.004555139471310381,True,11.274884541115236,0.003561967313660182
2019,0,0.0,0.0,,,0.0,0.0,True,11.274884541115236,0.003561967313660182
2021,2,0.0012866805662025385,0.0023023956691334835,0.5840056312118738,0.5948594859485948,-0.0035943982523604467,0.006167759384765523,False,11.274884541115236,0.003561967313660182
2022,3,0.0005492691800329142,0.002207425715096387,0.8066597174696337,0.8424842484248425,-0.004130473335971427,0.005229011696037254,False,11.274884541115236,0.003561967313660182
2023,4,-0.00020534529181886351,0.0030008238709847194,0.946291517751646,0.9502950295029503,-0.006567091898306469,0.006156401314668742,False,11.274884541115236,0.003561967313660182
2024,5,-0.0005431077565867971,0.0034237633339780516,0.8759462127654347,0.8893889388938894,-0.007801486024620267,0.006715270511446673,False,11.274884541115236,0.003561967313660182
2025,6,-0.00013193443642898966,0.0030685562700512497,0.9662370383792314,0.9738973897389739,-0.006637273728937639,0.00637340485607966,False,11.274884541115236,0.003561967313660182
