year,rel_year,coef,se,pval_crv1,pval_wbt,ci_low,ci_high,pre_period,model,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs
2017,-2,0.0020946566096354696,0.0020562074463980995,0.3235032535596556,0.36083608360836084,-0.0022645031767285014,0.006453816395999441,True,baseline_exposure_exp_hybrid,5.411007114831602,0.06683665927585733,0.00045068576995630513,0.0020946566096354696
2018,-1,-0.0011932850697228593,0.0014135382146911938,0.4110119710072646,0.4438443844384438,-0.00418998608486819,0.001803415945422472,True,baseline_exposure_exp_hybrid,5.411007114831602,0.06683665927585733,0.00045068576995630513,0.0020946566096354696
2019,0,0.0,0.0,,,0.0,0.0,True,baseline_exposure_exp_hybrid,5.411007114831602,0.06683665927585733,0.00045068576995630513,0.0020946566096354696
2021,2,0.0017442126068046581,0.0019224313860005254,0.37771320140529774,0.43864386438643865,-0.0023313419315164558,0.005819767145125772,False,baseline_exposure_exp_hybrid,5.411007114831602,0.06683665927585733,0.00045068576995630513,0.0020946566096354696
2022,3,0.0013895576558085895,0.00150439318575547,0.3693807567609979,0.5277527752775277,-0.001799755897993007,0.004578871209610186,False,baseline_exposure_exp_hybrid,5.411007114831602,0.06683665927585733,0.00045068576995630513,0.0020946566096354696
2023,4,0.00039211734950456433,0.0013954220950468568,0.7823097100503884,0.8220822082208221,-0.0025661774919947724,0.0033504121910039007,False,baseline_exposure_exp_hybrid,5.411007114831602,0.06683665927585733,0.00045068576995630513,0.0020946566096354696
2024,5,-0.00039021191805271524,0.0018595048008854303,0.8364357021720936,0.8677867786778678,-0.004332362095929828,0.0035519382598243974,False,baseline_exposure_exp_hybrid,5.411007114831602,0.06683665927585733,0.00045068576995630513,0.0020946566096354696
2025,6,0.0012499708819389732,0.002553935069376151,0.6311797915973236,0.863986398639864,-0.004164371465138468,0.006664313229016413,False,baseline_exposure_exp_hybrid,5.411007114831602,0.06683665927585733,0.00045068576995630513,0.0020946566096354696
