year,rel_year,coef,se,pval_crv1,pval_wbt,ci_low,ci_high,pre_period,model,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs
2017,-2,0.005577048958456259,0.002722965582864872,0.05978188590580813,0.22632263226322633,-0.0001956380772172705,0.011349735994129789,True,baseline_exposure_composite_sim,5.268528575563716,0.07177175334516993,0.002918112864961684,0.005577048958456259
2018,-1,0.0002591767714671091,0.002377180719931604,0.914728403805035,0.9110911091109111,-0.004780446354787892,0.005298799897722109,True,baseline_exposure_composite_sim,5.268528575563716,0.07177175334516993,0.002918112864961684,0.005577048958456259
2019,0,0.0,0.0,,,0.0,0.0,True,baseline_exposure_composite_sim,5.268528575563716,0.07177175334516993,0.002918112864961684,0.005577048958456259
2021,2,0.0014888084959666316,0.0024253195265658417,0.5491526754732909,0.5589558955895589,-0.003652868900352953,0.0066304858922862165,False,baseline_exposure_composite_sim,5.268528575563716,0.07177175334516993,0.002918112864961684,0.005577048958456259
2022,3,0.0005471037923065561,0.002423390030782645,0.8246508202176681,0.8555855585558556,-0.004590483072952652,0.005684690657565765,False,baseline_exposure_composite_sim,5.268528575563716,0.07177175334516993,0.002918112864961684,0.005577048958456259
2023,4,-0.00026035640169054893,0.003238357673696285,0.9370589735215902,0.9427942794279428,-0.0071256746699266725,0.006604961866545575,False,baseline_exposure_composite_sim,5.268528575563716,0.07177175334516993,0.002918112864961684,0.005577048958456259
2024,5,-0.0005018912506301986,0.0035525997296131746,0.8896659045163684,0.9001900190019002,-0.008033402677410128,0.007029620176149731,False,baseline_exposure_composite_sim,5.268528575563716,0.07177175334516993,0.002918112864961684,0.005577048958456259
2025,6,-2.367331948653629e-05,0.0033892555602996026,0.9945255257651344,0.9958995899589959,-0.007208895107321694,0.007161548468348621,False,baseline_exposure_composite_sim,5.268528575563716,0.07177175334516993,0.002918112864961684,0.005577048958456259
