year,rel_year,coef,se,pval_crv1,pval_wbt,ci_low,ci_high,pre_period,model,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs
2017,-2,0.004687334774593576,0.003062543018876865,0.14541423851658886,0.16691669166916692,-0.001805256425425378,0.01117992597461253,True,baseline_exposure_cov_hybrid,2.3733199575798833,0.3052390683389695,0.0017690107184709007,0.004687334774593576
2018,-1,-0.001149313337651775,0.0023304518881191575,0.6285913113142896,0.6521652165216522,-0.0060898713404643895,0.003791244665160839,True,baseline_exposure_cov_hybrid,2.3733199575798833,0.3052390683389695,0.0017690107184709007,0.004687334774593576
2019,0,0.0,0.0,,,0.0,0.0,True,baseline_exposure_cov_hybrid,2.3733199575798833,0.3052390683389695,0.0017690107184709007,0.004687334774593576
2021,2,0.0064863452655821476,0.0019769216491730014,0.004703495384902778,0.08610861086108611,0.002295271369335384,0.010677419161828912,False,baseline_exposure_cov_hybrid,2.3733199575798833,0.3052390683389695,0.0017690107184709007,0.004687334774593576
2022,3,0.00817348725794396,0.0018947333488538599,0.0005350613032333307,0.04960496049604961,0.004156652558373776,0.012190321957514143,False,baseline_exposure_cov_hybrid,2.3733199575798833,0.3052390683389695,0.0017690107184709007,0.004687334774593576
2023,4,0.009306317453042973,0.0027177525669636105,0.003477416293034441,0.11021102110211022,0.003544682011080118,0.015067952895005827,False,baseline_exposure_cov_hybrid,2.3733199575798833,0.3052390683389695,0.0017690107184709007,0.004687334774593576
2024,5,0.004546949673818749,0.0019543113665955697,0.03344505942820719,0.20132013201320131,0.0004038095766361405,0.008690089771001358,False,baseline_exposure_cov_hybrid,2.3733199575798833,0.3052390683389695,0.0017690107184709007,0.004687334774593576
2025,6,0.007182677802846682,0.002287697116235649,0.006330556668933562,0.1709170917091709,0.0023327599164271054,0.012032595689266259,False,baseline_exposure_cov_hybrid,2.3733199575798833,0.3052390683389695,0.0017690107184709007,0.004687334774593576
