year,rel_year,coef,se,pval_crv1,pval_wbt,ci_low,ci_high,pre_period,model,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs
2017,-2,0.005938118818350246,0.0014609117386589167,0.0009009302175173595,0.0028002800280028,0.0028409859323933425,0.00903525170430715,True,baseline_exposure_cov_hybrid,16.855580402376454,0.000218704249183989,0.0034145196345090625,0.005938118818350246
2018,-1,0.000890920450667879,0.0018557469331311005,0.6376628663600648,0.647964796479648,-0.0030432630475700547,0.004825103948905812,True,baseline_exposure_cov_hybrid,16.855580402376454,0.000218704249183989,0.0034145196345090625,0.005938118818350246
2019,0,0.0,0.0,,,0.0,0.0,True,baseline_exposure_cov_hybrid,16.855580402376454,0.000218704249183989,0.0034145196345090625,0.005938118818350246
2021,2,0.0006251775736007059,0.0016446980927636563,0.708857247766776,0.7223722372237223,-0.002861582383058246,0.004111937530259658,False,baseline_exposure_cov_hybrid,16.855580402376454,0.000218704249183989,0.0034145196345090625,0.005938118818350246
2022,3,-6.488771748360805e-05,0.0017976007008236401,0.9716516568916467,0.9612961296129613,-0.0038758012032297255,0.003746025768262509,False,baseline_exposure_cov_hybrid,16.855580402376454,0.000218704249183989,0.0034145196345090625,0.005938118818350246
2023,4,-0.00017981100304938875,0.0028774475960379304,0.950946812142162,0.9341934193419342,-0.006279999906649802,0.005920377900551024,False,baseline_exposure_cov_hybrid,16.855580402376454,0.000218704249183989,0.0034145196345090625,0.005938118818350246
2024,5,-2.8821981786766046e-05,0.0029638164831256187,0.9923612224128444,0.9904990499049905,-0.006312112926013078,0.0062544689624395465,False,baseline_exposure_cov_hybrid,16.855580402376454,0.000218704249183989,0.0034145196345090625,0.005938118818350246
2025,6,-0.0004884712131811556,0.0020063978311073804,0.8107454639031975,0.7988798879887988,-0.004742034615128803,0.0037650921887664914,False,baseline_exposure_cov_hybrid,16.855580402376454,0.000218704249183989,0.0034145196345090625,0.005938118818350246
