year,rel_year,coef,se,pval_crv1,pval_wbt,ci_low,ci_high,pre_period,model,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs
2017,-2,0.003478117976378804,0.0020452370319907877,0.11111565166627857,0.3033303330333033,-0.0008577845314416666,0.007814020484199274,True,baseline_exposure_composite_sim,3.1162387673407133,0.21053162835675426,0.0014404722366081772,0.003478117976378804
2018,-1,-0.0005971735031624496,0.0018013924750015051,0.7451720987080117,0.7548754875487549,-0.00441612555016564,0.0032217785438407413,True,baseline_exposure_composite_sim,3.1162387673407133,0.21053162835675426,0.0014404722366081772,0.003478117976378804
2019,0,0.0,0.0,,,0.0,0.0,True,baseline_exposure_composite_sim,3.1162387673407133,0.21053162835675426,0.0014404722366081772,0.003478117976378804
2021,2,0.0014333395129657565,0.002095504375226606,0.5051359641727049,0.5298529852985299,-0.003009129762514649,0.005875808788446161,False,baseline_exposure_composite_sim,3.1162387673407133,0.21053162835675426,0.0014404722366081772,0.003478117976378804
2022,3,0.0011910465742453328,0.0021320319575321403,0.5852298362585873,0.6455645564556456,-0.003328861175722805,0.005710954324213471,False,baseline_exposure_composite_sim,3.1162387673407133,0.21053162835675426,0.0014404722366081772,0.003478117976378804
2023,4,0.00037287118729148624,0.0023979593723191645,0.8786506542986054,0.8832883288328833,-0.004710802682025142,0.005456545056608115,False,baseline_exposure_composite_sim,3.1162387673407133,0.21053162835675426,0.0014404722366081772,0.003478117976378804
2024,5,0.0002532611551684806,0.0025686766542986805,0.9228568655263418,0.9421942194219421,-0.005192333351944722,0.0056988556622816836,False,baseline_exposure_composite_sim,3.1162387673407133,0.21053162835675426,0.0014404722366081772,0.003478117976378804
2025,6,0.0008384731074856894,0.002485026811373677,0.7408132011551882,0.8096809680968097,-0.004429783732626506,0.0061067299475978856,False,baseline_exposure_composite_sim,3.1162387673407133,0.21053162835675426,0.0014404722366081772,0.003478117976378804
