year,rel_year,coef,se,pval_crv1,pval_wbt,ci_low,ci_high,pre_period,model,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs
2017,-2,0.005245954448314393,0.005588580351925297,0.3618444719298608,0.40394039403940396,-0.006601835897767238,0.017093744794396022,True,baseline_exposure_exp_hybrid,2.3309995698732373,0.311766806735082,0.002393022703575297,0.005245954448314393
2018,-1,-0.0004599090411637999,0.0065433041964233305,0.9448362635529444,0.9516951695169517,-0.01433171393758126,0.013411895855253661,True,baseline_exposure_exp_hybrid,2.3309995698732373,0.311766806735082,0.002393022703575297,0.005245954448314393
2019,0,0.0,0.0,,,0.0,0.0,True,baseline_exposure_exp_hybrid,2.3309995698732373,0.311766806735082,0.002393022703575297,0.005245954448314393
2021,2,0.0009725430786026022,0.006497498943477062,0.8828879233844553,0.8691869186918691,-0.01280215468156877,0.014747240838773976,False,baseline_exposure_exp_hybrid,2.3309995698732373,0.311766806735082,0.002393022703575297,0.005245954448314393
2022,3,0.0010526352725584852,0.005570716819082749,0.8525012857716396,0.875087508750875,-0.010757284383896943,0.012862554929013914,False,baseline_exposure_exp_hybrid,2.3309995698732373,0.311766806735082,0.002393022703575297,0.005245954448314393
2023,4,0.0006952067374830739,0.006168345964637242,0.9116659665929494,0.9227922792279228,-0.01238168670754788,0.013772100182514027,False,baseline_exposure_exp_hybrid,2.3309995698732373,0.311766806735082,0.002393022703575297,0.005245954448314393
2024,5,-0.0023424658873052603,0.00799355908005611,0.7732549303906602,0.7150715071507151,-0.019288811137024214,0.014603879362413695,False,baseline_exposure_exp_hybrid,2.3309995698732373,0.311766806735082,0.002393022703575297,0.005245954448314393
2025,6,-0.0006605038850758927,0.007653095810745304,0.9322944346310602,0.9452945294529453,-0.01688506700385594,0.015564059233704153,False,baseline_exposure_exp_hybrid,2.3309995698732373,0.311766806735082,0.002393022703575297,0.005245954448314393
