year,rel_year,coef,se,pval_crv1,pval_wbt,ci_low,ci_high,pre_period,model,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs
2017,-2,0.004013738491240331,0.00161464838861776,0.024358428375079955,0.1713171317131713,0.0005906839073706797,0.007436793075109981,True,baseline_exposure_composite_hybrid,6.52872341475139,0.038221323688320125,0.001669271565981813,0.004013738491240331
2018,-1,-0.0006751953592767045,0.0015595734654746984,0.6708407563324617,0.6873687368736874,-0.003981491106083065,0.002631100387529656,True,baseline_exposure_composite_hybrid,6.52872341475139,0.038221323688320125,0.001669271565981813,0.004013738491240331
2019,0,0.0,0.0,,,0.0,0.0,True,baseline_exposure_composite_hybrid,6.52872341475139,0.038221323688320125,0.001669271565981813,0.004013738491240331
2021,2,0.00140859036218652,0.0019375799617479053,0.47773836463756725,0.5152515251525153,-0.0026990791567190397,0.005516259881092079,False,baseline_exposure_composite_hybrid,6.52872341475139,0.038221323688320125,0.001669271565981813,0.004013738491240331
2022,3,0.0012470182278227753,0.001957152561521195,0.5330327481554293,0.6327632763276327,-0.002902145202602159,0.00539618165824771,False,baseline_exposure_composite_hybrid,6.52872341475139,0.038221323688320125,0.001669271565981813,0.004013738491240331
2023,4,0.0005804570514080993,0.0022055501090297376,0.7957708044240677,0.7964796479647965,-0.004095309179734945,0.005256223282551144,False,baseline_exposure_composite_hybrid,6.52872341475139,0.038221323688320125,0.001669271565981813,0.004013738491240331
2024,5,0.0003287403271045609,0.0024620505254555236,0.8954447846627034,0.915991599159916,-0.00489080678686115,0.005548287441070271,False,baseline_exposure_composite_hybrid,6.52872341475139,0.038221323688320125,0.001669271565981813,0.004013738491240331
2025,6,0.0007668307057521852,0.002225305128864957,0.7348861099790271,0.7981798179817982,-0.0039508161674415235,0.0054844775789458945,False,baseline_exposure_composite_hybrid,6.52872341475139,0.038221323688320125,0.001669271565981813,0.004013738491240331
